run_id	hilton_neuron_count	delta_neuron_count	hilton_multiplier	delta_multiplier	hit_delta	hit_hilton
69	250	650	2.50	2.50	93	0
70	250	700	2.50	2.50	88	0
71	250	750	2.50	2.50	19	1
72	250	800	2.50	2.50	8	0
73	250	850	2.50	2.50	6	1
74	250	900	2.50	2.50	6	1
75	250	950	2.50	2.50	13	1
76	250	1000	2.50	2.50	87	0
77	300	100	2.50	2.50	1	1
78	300	150	2.50	2.50	1	1
79	300	200	2.50	2.50	5	1
80	300	250	2.50	2.50	1	1
81	300	300	2.50	2.50	4	2
82	300	350	2.50	2.50	6	1
83	300	400	2.50	2.50	1	1
84	300	450	2.50	2.50	2	1
85	300	500	2.50	2.50	2	2
86	300	550	2.50	2.50	9	2
87	300	600	2.50	2.50	4	1
88	300	650	2.50	2.50	3	1
89	300	700	2.50	2.50	14	1
90	300	750	2.50	2.50	3	0
91	300	800	2.50	2.50	7	1
92	300	850	2.50	2.50	5	1
93	300	900	2.50	2.50	3	1
94	300	950	2.50	2.50	7	1
95	300	1000	2.50	2.50	10	1
96	350	100	2.50	2.50	2	1
97	350	150	2.50	2.50	1	1
98	350	200	2.50	2.50	6	1
99	350	250	2.50	2.50	5	3
100	350	300	2.50	2.50	3	2
101	350	350	2.50	2.50	1	2
102	350	400	2.50	2.50	5	1
103	350	450	2.50	2.50	3	3
104	350	500	2.50	2.50	3	1
105	350	550	2.50	2.50	3	1
106	350	600	2.50	2.50	7	1
107	350	650	2.50	2.50	2	1
108	350	700	2.50	2.50	69	0
109	350	750	2.50	2.50	5	1
110	350	800	2.50	2.50	5	1
111	350	850	2.50	2.50	7	1
112	350	900	2.50	2.50	4	1
113	350	950	2.50	2.50	10	1
114	350	1000	2.50	2.50	5	1
115	400	100	2.50	2.50	1	2
116	400	150	2.50	2.50	1	1
117	400	200	2.50	2.50	3	2
118	400	250	2.50	2.50	1	2
119	400	300	2.50	2.50	1	1
120	400	350	2.50	2.50	3	1
121	400	400	2.50	2.50	4	1
122	400	450	2.50	2.50	5	1
123	400	500	2.50	2.50	5	1
124	400	550	2.50	2.50	3	1
125	400	600	2.50	2.50	1	1
126	400	650	2.50	2.50	7	1
127	400	700	2.50	2.50	8	2
128	400	750	2.50	2.50	4	0
129	400	800	2.50	2.50	11	2
130	400	850	2.50	2.50	5	1
131	400	900	2.50	2.50	8	1
132	400	950	2.50	2.50	10	1
133	400	1000	2.50	2.50	6	1
134	450	100	2.50	2.50	2	1
135	450	150	2.50	2.50	2	2
136	450	200	2.50	2.50	2	1
137	450	250	2.50	2.50	3	1
138	450	300	2.50	2.50	2	1
139	450	350	2.50	2.50	3	1
140	450	400	2.50	2.50	3	1
141	450	450	2.50	2.50	4	1
142	450	500	2.50	2.50	6	2
143	450	550	2.50	2.50	8	2
144	450	600	2.50	2.50	9	1
145	450	650	2.50	2.50	6	3
146	450	700	2.50	2.50	5	3
147	450	750	2.50	2.50	4	2
148	450	800	2.50	2.50	10	1
149	450	850	2.50	2.50	6	1
150	450	900	2.50	2.50	5	1
151	450	950	2.50	2.50	3	2
152	450	1000	2.50	2.50	12	2
153	500	100	2.50	2.50	1	1
154	500	150	2.50	2.50	1	1
155	500	200	2.50	2.50	1	1
156	500	250	2.50	2.50	2	2
157	500	300	2.50	2.50	2	2
158	500	350	2.50	2.50	1	2
159	500	400	2.50	2.50	1	1
160	500	450	2.50	2.50	3	2
161	500	500	2.50	2.50	2	1
162	500	550	2.50	2.50	4	1
163	500	600	2.50	2.50	3	1
164	500	650	2.50	2.50	2	2
165	500	700	2.50	2.50	2	1
166	500	750	2.50	2.50	3	2
167	500	800	2.50	2.50	8	2
168	500	850	2.50	2.50	7	1
169	500	900	2.50	2.50	6	2
170	500	950	2.50	2.50	5	1
171	500	1000	2.50	2.50	15	1
172	550	100	2.50	2.50	1	1
173	550	150	2.50	2.50	2	5
174	550	200	2.50	2.50	1	2
175	550	250	2.50	2.50	1	2
176	550	300	2.50	2.50	2	3
177	550	350	2.50	2.50	2	2
178	550	400	2.50	2.50	2	1
179	550	450	2.50	2.50	2	1
180	550	500	2.50	2.50	4	3
181	550	550	2.50	2.50	2	1
182	550	600	2.50	2.50	4	2
183	550	650	2.50	2.50	2	3
184	550	700	2.50	2.50	2	2
185	550	750	2.50	2.50	3	1
186	550	800	2.50	2.50	3	2
187	550	850	2.50	2.50	4	1
188	550	900	2.50	2.50	7	1
189	550	950	2.50	2.50	6	1
190	550	1000	2.50	2.50	11	1
191	600	100	2.50	2.50	1	2
192	600	150	2.50	2.50	3	3
193	600	200	2.50	2.50	4	2
194	600	250	2.50	2.50	1	1
195	600	300	2.50	2.50	2	2
196	600	350	2.50	2.50	2	2
197	600	400	2.50	2.50	2	1
198	600	450	2.50	2.50	2	2
199	600	500	2.50	2.50	2	2
200	600	550	2.50	2.50	4	1
201	600	600	2.50	2.50	2	2
202	600	650	2.50	2.50	2	3
203	600	700	2.50	2.50	4	2
204	600	750	2.50	2.50	3	2
205	600	800	2.50	2.50	3	1
206	600	850	2.50	2.50	7	2
207	600	900	2.50	2.50	6	1
208	600	950	2.50	2.50	6	1
209	600	1000	2.50	2.50	10	5
210	650	100	2.50	2.50	2	2
211	650	150	2.50	2.50	1	3
212	650	200	2.50	2.50	1	2
213	650	250	2.50	2.50	1	2
214	650	300	2.50	2.50	5	2
215	650	350	2.50	2.50	1	2
216	650	400	2.50	2.50	1	2
217	650	450	2.50	2.50	1	1
218	650	500	2.50	2.50	2	3
219	650	550	2.50	2.50	6	1
220	650	600	2.50	2.50	3	1
221	650	650	2.50	2.50	2	4
222	650	700	2.50	2.50	1	2
223	650	750	2.50	2.50	5	2
224	650	800	2.50	2.50	6	1
225	650	850	2.50	2.50	6	1
226	650	900	2.50	2.50	6	3
